TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,4.92,4.78,244.87597032103199, ,0.0, ,0.0,0.0,0.8,2.2,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-9.766733989299992,20.0,0.0,20.0,-9.766733989299992,1.0,1.1006729551638204,5.26,5.01,246.596961925429, ,0.0, ,0.0,0.28500000000000014,0.8,2.2,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-3.9322145958604264,20.0,0.0,20.0,-3.9322145958604264,1.0,3.0641624658147504,5.07,4.79,248.24983863760502, ,0.0, ,0.0,-0.20500000000000007,0.8,2.2,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-1.3562236118212423,20.0,0.0,20.0,-1.3562236118212423,1.0,4.272616732261955,5.07,4.88,220.49744222967004, ,0.0, ,0.0,0.04499999999999993,0.8,2.2,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-0.9694154188748688,20.0,0.0,20.0,-0.9694154188748688,1.0,4.922053977362094,5.13,4.9,195.289614498301, ,0.0, ,0.0,0.040000000000000924,0.8,2.2,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-0.7636353652717283,20.0,0.0,20.0,-0.7636353652717283,1.0,5.567853569846753,5.5,5.12,204.34018554088797, ,0.0, ,0.0,0.29499999999999993,0.8,2.2,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-0.5878244350492476,20.0,0.0,20.0,-0.5878244350492476,1.0,6.404063180704586,5.05,4.77,213.28328285629, ,0.0, ,0.0,-0.40000000000000036,0.8,2.2,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-0.4328645754387699,20.0,0.0,20.0,-0.4328645754387699,1.0,7.005886523938988,5.26,5.02,218.054949847361, ,0.0, ,0.0,0.22999999999999954,0.8,2.2,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-0.3109340455865346,20.0,0.0,20.0,-0.3109340455865346,1.0,7.49268510268213,4.77,4.57,204.34018554088797, ,0.0, ,0.0,-0.46999999999999975,0.8,2.2,0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-0.2182082276220938,20.0,0.0,20.0,-0.2182082276220938,1.0,7.894652551003229,5.34,5.3,207.77925531914903, ,0.0, ,0.0,0.6500000000000004,0.8,2.2,0.0
10.0,3.0, ,autonomous,0.0,1.0,0.0,3.06111238269628,1.0,0.0,-0.14800592432503626,20.0,0.0,20.0,-0.14800592432503626,1.0,8.231624532726387,5.49,5.14,216.778668978972, ,0.0, ,0.0,-0.005000000000000782,0.8,2.2,0.0
