TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.73,3.94,132.250641415611, ,0.0, ,0.0,0.0,0,2.7452830188679247,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,24.61328071343166,20.0,0.0,20.0,24.61328071343166,1.0,0.9112482883762572,3.95,3.93,131.592799242025, ,0.0, ,0.0,0.10500000000000043,0,2.7452830188679247,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,4.725178143450768,20.0,0.0,20.0,4.725178143450768,1.0,2.9828086715897286,3.63,3.95,135.244793075467, ,0.0, ,0.0,-0.15000000000000036,0,2.7452830188679247,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-3.6449721574089047,20.0,0.0,20.0,-3.6449721574089047,1.0,4.272621015925022,3.58,3.71,136.843833816848, ,0.0, ,0.0,-0.14500000000000002,0,2.7452830188679247,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-3.402399790261448,20.0,0.0,20.0,-3.402399790261448,1.0,4.922059393844501,3.48,3.71,138.584772305219, ,0.0, ,0.0,-0.050000000000000266,0,2.7452830188679247,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-2.7037822767463204,20.0,0.0,20.0,-2.7037822767463204,1.0,5.567857018589153,3.61,3.63,140.264257861812, ,0.0, ,0.0,0.025000000000000355,0,2.7452830188679247,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-2.0741682251097937,20.0,0.0,20.0,-2.0741682251097937,1.0,6.404065320076152,3.55,3.71,141.22698000226, ,0.0, ,0.0,0.009999999999999787,0,2.7452830188679247,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-1.5254362547548863,20.0,0.0,20.0,-1.5254362547548863,1.0,7.0058876829050005,3.65,3.72,141.87617047840598, ,0.0, ,0.0,0.05500000000000016,0,2.7452830188679247,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-1.091088718918484,20.0,0.0,20.0,-1.091088718918484,1.0,7.492685685598402,3.61,3.75,140.690509018262, ,0.0, ,0.0,-0.0050000000000003375,0,2.7452830188679247,0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.7657202546660544,20.0,0.0,20.0,-0.7657202546660544,1.0,7.894652828728014,3.4,3.64,141.011901404479, ,0.0, ,0.0,-0.1599999999999997,0,2.7452830188679247,0.0
10.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.5221642040066241,20.0,0.0,20.0,-0.5221642040066241,1.0,8.231624657559022,3.42,3.65,142.203009015671, ,0.0, ,0.0,0.015000000000000124,0,2.7452830188679247,0.0
11.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.34685062746092754,20.0,0.0,20.0,-0.34685062746092754,1.0,8.549255427805669,3.57,3.75,143.192622716078, ,0.0, ,0.0,0.125,0,2.7452830188679247,0.0
12.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.23247932418411502,20.0,0.0,20.0,-0.23247932418411502,1.0,8.865720237037937,3.61,3.83,144.196106705119, ,0.0, ,0.0,0.05999999999999961,0,2.7452830188679247,0.0
13.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.14951627966324166,20.0,0.0,20.0,-0.14951627966324166,1.0,9.181364887869584,3.51,3.68,143.971896685767, ,0.0, ,0.0,-0.125,0,2.7452830188679247,0.0
14.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.09795671559057506,20.0,0.0,20.0,-0.09795671559057506,1.0,9.690615840920524,3.53,3.66,144.083914471788, ,0.0, ,0.0,0.0,0,2.7452830188679247,0.0
15.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.061094197278255276,20.0,0.0,20.0,-0.061094197278255276,1.0,10.018255043772061,3.33,3.53,136.641888937473, ,0.0, ,0.0,-0.16500000000000004,0,2.7452830188679247,0.0
16.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.03201069835388104,20.0,0.0,20.0,-0.03201069835388104,1.0,10.310866816017237,3.43,3.62,137.86257858167, ,0.0, ,0.0,0.09500000000000064,0,2.7452830188679247,0.0
17.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.02024267253286929,20.0,0.0,20.0,-0.02024267253286929,1.0,10.573909161016552,3.67,3.39,141.44271570014098, ,0.0, ,0.0,0.004999999999999893,0,2.7452830188679247,0.0
18.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.018202233292412426,20.0,0.0,20.0,-0.018202233292412426,1.0,10.809721941913418,3.51,3.7,143.081985977965, ,0.0, ,0.0,0.07499999999999973,0,2.7452830188679247,0.0
19.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.007132780844494154,20.0,0.0,20.0,-0.007132780844494154,1.0,11.023914080253286,3.58,5.0,144.083914471788, ,0.0, ,0.0,0.685,0,2.7452830188679247,0.0
20.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.0102416420799988,20.0,0.0,20.0,-0.0102416420799988,1.0,11.231655768657793,5.0,5.0,144.98637128110002, ,0.0, ,0.0,0.71,0,2.7452830188679247,0.0
21.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,0.0023494414069072343,20.0,0.0,20.0,0.0023494414069072343,1.0,11.43747565871491,3.53,3.74,143.303430684131, ,0.0, ,0.0,-1.3650000000000002,0,2.7452830188679247,0.0
22.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,0.0008791811912411232,20.0,0.0,20.0,0.0008791811912411232,1.0,11.621246181391726,3.5,3.67,142.97152007320102, ,0.0, ,0.0,-0.04999999999999982,0,2.7452830188679247,0.0
23.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,0.00176330952839978,20.0,0.0,20.0,0.00176330952839978,1.0,11.844684209271414,3.44,3.38,143.414410279945, ,0.0, ,0.0,-0.17499999999999982,0,2.7452830188679247,0.0
24.0,3.0, ,autonomous,0.0,1.0,0.0,0.4051270313572957,1.0,0.0,-0.0006057394273443293,20.0,0.0,20.0,-0.0006057394273443293,1.0,12.046686368537314,3.28,3.38,140.15809833492202, ,0.0, ,0.0,-0.08000000000000007,0,2.7452830188679247,0.0
